condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,image_strat.stopped,key_resp_strat_control.stopped,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,27,obj5,180,180,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_27_1_obj_5_180deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_27_2_obj_5_180deg.png,516,period,0,8,8,8,,,,,0,14,14,14,,,,,,,,,1593.4310805000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.3743699000006,1593.4310805000005,1594.3737173999998,1594.4404288000005,1598.3735916000005,1598.4069111999997,1599.4070088999997,1599.4070088999997,1599.4070088999997,1601.4408600999996,period,1,2.0240539999995235,None,1601.441076000001,1601.4732869,1601.4732869,1603.4736821999995,1603.4736821999995,1603.4443174999997,2.0,['period'],[1.3251859000010882],[None],1603.4444605999997,1603.4736821999995,1605.440881300001,1605.4974273999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,7,obj8,240,240,output_pairs/3Dp_0_WM/3Dp_0_WM_07_1_obj_8_240deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_07_2_obj_8_240deg.png,126,comma,0,8,8,8,,,,,0,15,15,15,,,,,,,,,1605.4974273999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.4410585999995,1605.4974273999997,1606.4402955999994,1606.5068857999995,1610.4404102000008,1610.4404102000008,1611.4403309000008,1611.4403309000008,1611.4403309000008,1612.274302400001,comma,1,0.8227034000010462,None,1612.2745734,1612.3064754999996,1612.3064754999996,1614.3068385999995,1614.3068385999995,1614.2776438,4.0,['rshift'],[0.09994689999984985],[None],1614.2777876,1614.3068385999995,1616.2741872999995,1616.3172828000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.2742510999997,1616.3172828000006,1616.3172828000006,1624.308986,3.0,['slash'],[1.1863950000006298],[None],1624.3091372,1624.3091638999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,True,False,None,sm1,340,160,output_pairs/3Dp_180m/3Dp_180m_sm_1_340_to_160deg.png,None,2033,period,0,9,9,9,0,0,0,0,,,,,,,,,,,,,1639.4402738999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.309289500001,1624.340144400001,1624.340144400001,1639.3743689000003,rshift,15.002237200000309,None,,,,,,,,,,,,,,,1644.7415067000002,1644.7738898000007,1644.7738898000007,1646.7737622000004,1646.7737622000004,1646.7443416000006,3.0,['slash'],[1.336475000000064],[None],1646.7446297000006,1646.7737622000004,1648.7410885999998,1648.7853292,,,,,,,,,,,,,,1639.3921951000011,1639.4402738999997,1640.3737062,1640.3737062,1640.440376800001,1644.7412098000004,period,1,4.361756000000241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj9,220,340,output_pairs/3Dp_120m/3Dp_120m_obj_9_220_to_340deg.png,None,2117,period,0,9,9,9,0,1,1,1,,,,,,,,,,,,,1648.7853292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.5748229,1652.6071374000003,1652.6071374000003,1654.6071786000011,1654.6071786000011,1654.5776471999998,2.0,['period'],[0.904514100000597],[None],1654.5778621000009,1654.6071786000011,1656.5742480999997,1656.6112785999994,,,,,,,,,,,,,,1648.7412628000002,1648.7853292,1649.7506352,1649.7506352,1649.8170977000009,1652.5746314999997,period,1,2.800391700000546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,False,False,None,obj9,260,None,output_pairs/3Dp_0/3Dp_0_obj_9_260deg.png,None,2150,comma,0,9,9,9,0,2,2,2,,,,,,,,,,,,,1656.6112785999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.9413927999994,1659.973605700001,1659.973605700001,1661.973928200001,1661.973928200001,1661.9448702000009,4.0,['rshift'],[0.5768238000000565],[None],1661.9450510000006,1661.973928200001,1663.9412840999994,1663.9780250000003,,,,,,,,,,,,,,1656.5744307999994,1656.6112785999994,1657.584209300001,1657.584209300001,1657.6074145000002,1659.9411851000004,comma,1,2.3435298999993392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj7,300,60,output_pairs/3Dp_120/3Dp_120_obj_7_300_to_60deg.png,None,715,comma,0,9,9,9,0,3,3,3,,,,,,,,,,,,,1663.9780250000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.5748566000002,1666.6072490000006,1666.6072490000006,1668.6069394999995,1668.6069394999995,1668.5777729000001,3.0,['slash'],[1.2473328999985824],[None],1668.5779347999996,1668.6069394999995,1670.5745896000008,1670.6200563000002,,,,,,,,,,,,,,1663.9415014000006,1663.9780250000003,1664.9508275000007,1664.9508275000007,1664.9737733000002,1666.5746495000003,period,0,1.5921667999991769,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,obj1,200,260,output_pairs/3Dp_60m/3Dp_60m_obj_15_200_to_260deg.png,None,846,period,0,9,9,9,0,4,4,4,,,,,,,,,,,,,1670.6200563000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.7083698000006,1675.7407081000001,1675.7407081000001,1677.7401159,1677.7401159,1677.7115623000009,2.0,['period'],[0.8592098000008264],[None],1677.7117080000007,1677.7401159,1679.7116674999997,,,,,,,,,,,,,,,1670.5747651000001,1670.6200563000002,1671.5842310999997,1671.5842310999997,1671.6501903999997,1675.7081626,period,1,4.110890600000857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,sm5,240,60,output_pairs/3Dp_180/3Dp_180_sm_5_240_to_60deg.png,None,766,comma,0,9,9,9,0,5,5,5,,,,,,,,,,,,,1679.7477880999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.7419577,1684.7741098000006,1684.7741098000006,1686.7737111999995,1686.7737111999995,1686.7443662000005,2.0,['period'],[0.768521599999076],[None],1686.7445136999995,1686.7737111999995,1688.7449498000005,,,,,,,,,,,,,,,1679.711838700001,1679.7477880999995,1680.7074438,1680.7074438,1680.7741850000002,1684.7417428999997,comma,1,4.004735399999845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,obj1,140,200,output_pairs/3Dp_60m/3Dp_60m_obj_10_140_to_200deg.png,None,859,period,0,9,9,9,0,6,6,6,,,,,,,,,,,,,1688.7815738999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.1415510000006,1694.1739221999997,1694.1739221999997,1696.1736670999999,1696.1736670999999,1696.1443975000002,2.0,['period'],[0.5533376000003045],[None],1696.1445583000004,1696.1736670999999,1698.1413825,1698.189678300001,,,,,,,,,,,,,,1688.7451483999994,1688.7815738999998,1689.7406494000006,1689.7406494000006,1689.8166562999995,1694.1413462,period,1,4.378527900000336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,obj8,0,180,output_pairs/3Dp_180/3Dp_180_obj_8_0_to_180deg.png,None,762,comma,0,9,9,9,0,7,7,7,,,,,,,,,,,,,1698.189678300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.6084824999998,1702.6406864,1702.6406864,1704.6407891,1704.6407891,1704.6110604000005,3.0,['slash'],[0.8388321000002179],[None],1704.611201900001,1704.6407891,1706.6079718,1706.6525925000005,,,,,,,,,,,,,,1698.1415782000004,1698.189678300001,1699.1511652999998,1699.1511652999998,1699.2169625999995,1702.608276500001,comma,1,3.431838799999241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,obj1,280,None,output_pairs/3Dp_0m/3Dp_0m_obj_12_280deg.png,None,1716,period,0,9,9,9,0,8,8,8,,,,,,,,,,,,,1706.6525925000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.3417282999999,1709.3738071000007,1709.3738071000007,1711.3741281000002,1711.3741281000002,1711.3447381999995,2.0,['period'],[0.4180759000009857],[None],1711.3448809000001,1711.3741281000002,1713.3414336000005,1713.3859352,,,,,,,,,,,,,,1706.6081771999998,1706.6525925000005,1707.6176845999998,1707.6176845999998,1707.6838941000005,1709.3415189999996,period,1,1.7096306000003096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,200,320,output_pairs/3Dp_120m/3Dp_120m_obj_10_200_to_320deg.png,None,2138,period,0,9,9,9,0,9,9,9,,,,,,,,,,,,,1713.3859352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.7085606,1719.740820000001,1719.740820000001,1721.7405264999998,1721.7405264999998,1721.7112223000004,None,None,,,1721.7113043999998,1721.7405264999998,1723.708206700001,1723.7525557000008,,,,,,,,,,,,,,1713.3416111000006,1713.3859352,1714.3408560999997,1714.3408560999997,1714.4074130000008,1719.7083519999996,comma,0,5.347673399999621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,True,False,None,sm1,20,200,output_pairs/3Dp_180m/3Dp_180m_sm_1_20_to_200deg.png,None,2039,period,0,9,9,9,0,10,10,10,,,,,,,,,,,,,1723.7525557000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.3417850999995,1731.3739091000007,1731.3739091000007,1733.3743092999994,1733.3743092999994,1733.3446478999995,2.0,['period'],[0.5044298000011622],[None],1733.3447985000003,1733.3743092999994,1735.3414668999994,1735.3775196000006,,,,,,,,,,,,,,1723.7083834999994,1723.7525557000008,1724.717794100001,1724.717794100001,1724.7742245000009,1731.3415621000004,period,1,6.5936224999986734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,False,False,None,obj4,80,None,output_pairs/3Dp_0/3Dp_0_obj_4_80deg.png,None,2168,comma,0,9,9,9,0,11,11,11,,,,,,,,,,,,,1735.3775196000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.4418275999997,1739.4739215000009,1739.4739215000009,1741.4742145,1741.4742145,1741.4446386,4.0,['rshift'],[0.3653007000011712],[None],1741.4448143000009,1741.4742145,1743.4415086999998,1743.5043167000003,,,,,,,,,,,,,,1735.3417704000003,1735.3775196000006,1736.3408977,1736.3408977,1736.4076535000004,1739.4416180999997,comma,1,3.0672238000006473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,False,False,None,sm1,260,320,output_pairs/3Dp_60/3Dp_60_sm_1_260_to_320deg.png,None,1612,comma,0,9,9,9,0,12,12,12,,,,,,,,,,,,,1743.5043167000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.4420128000002,1747.4782747000008,1747.4782747000008,,,1749.4762611000006,2.0,['period'],[0.6171532999996998],[None],1749.4764152000007,1749.5077340999997,1751.4745557999995,,,,,,,,,,,,,,,1743.4416958000002,1743.5043167000003,1744.4513344999996,1744.4513344999996,1744.5076534,1747.4418074000005,comma,1,2.9564110999999684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,obj5,180,None,output_pairs/3Dp_0m/3Dp_0m_obj_5_180deg.png,None,1710,period,0,9,9,9,0,13,13,13,,,,,,,,,,,,,1751.5114580999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.5082543999997,1753.5406241,1753.5406241,1755.5410798000012,1755.5410798000012,1755.5114661999996,4.0,['rshift'],[0.48357600000053935],[None],1755.5116123000007,1755.5410798000012,1757.518172,,,,,,,,,,,,,,,1751.4748101999994,1751.5114580999998,1752.474408600001,1752.474408600001,1752.5408649,1753.5080464000002,comma,0,1.0287587000002532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj2,280,40,output_pairs/3Dp_120/3Dp_120_obj_2_280_to_40deg.png,None,729,comma,0,9,9,9,0,14,14,14,,,,,,,,,,,,,1757.5588466999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.8083961000011,1761.8407466999997,1761.8407466999997,1763.8411207999998,1763.8411207999998,1763.811688400001,3.0,['slash'],[1.054698300000382],[None],1763.8118348000007,1763.8411207999998,1765.808228400001,1765.8545579000001,,,,,,,,,,,,,,1757.5183581000001,1757.5588466999998,1758.5076901000011,1758.5076901000011,1758.5743645000002,1761.8081862,period,0,3.284069699999236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,False,False,None,obj2,160,220,output_pairs/3Dp_60/3Dp_60_obj_2_160_to_220deg.png,None,1606,comma,0,9,9,9,0,15,15,15,,,,,,,,,,,,,1765.8545579000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.0421060000008,1771.0744863,1771.0744863,1773.0739666999998,1773.0739666999998,1773.0447569999997,None,None,,,1773.0448455000005,1773.0739666999998,1775.0456371,,,,,,,,,,,,,,,1765.8084567000005,1765.8545579000001,1766.8077931000007,1766.8077931000007,1766.8744568000002,1771.0418975000011,comma,1,4.231318499998451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/3dp_single_mini_block_0.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.0519812000002,1775.0745430000006,1775.0745430000006,1783.0448123000006,3.0,['slash'],[1.1339659000004758],[None],1783.0449523000007,1783.0449743999998,None,1783.0740280999999,1783.0740280999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/2d_wm_mini_block_3.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,180,True,True,17,obj1,280,100,output_pairs/2D_180_M_WM/2D_180_M_WM_17_1_obj_11_280deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_17_2_obj_11_100deg.png,442,period,0,10,10,10,,,,,0,0,0,0,,,,,,,,,1784.7471485000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.0450942000007,1783.0740280999999,1783.0740280999999,1784.6756411000006,rshift,1.598071099999288,None,1784.687754300001,1784.7471485000005,1785.7122307999998,1785.7746521999998,1789.7455418000009,1789.7079138999998,1790.707865800001,1790.707865800001,1790.707865800001,1791.9085582999996,period,1,1.1873205000010785,None,1791.9088914000004,1791.9406983000008,1791.9406983000008,1793.9409808,1793.9409808,1793.9115825000008,2.0,['period'],[0.3712140999996336],[None],1793.9118694999997,1793.9409808,1795.918181500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/2d_wm_mini_block_3.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,60,True,True,20,sm3,180,120,output_pairs/2D_60_M_WM/2D_60_M_WM_20_1_SM3_180deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_20_2_SM3_120deg.png,631,period,0,10,10,10,,,,,0,1,1,1,,,,,,,,,1795.9829172999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.9183568999997,1795.9829172999998,1796.9079130999999,1797.0078360000007,1800.9079968999995,1800.9079968999995,1801.9081062999994,1801.9081062999994,1801.9081062999994,1803.8085389999997,period,1,1.8755209000009927,None,1803.8087472999996,1803.840880400001,1803.840880400001,1805.8411519,1805.8411519,1805.8118783999998,3.0,['slash'],[0.5900127000004431],[None],1805.8121001,1805.8411519,1807.8185665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
mini_blocks/2d_wm_mini_block_3.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,0,2D,None,120,True,True,23,obj1,280,160,output_pairs/2D_120_M_WM/2D_120_M_WM_23_1_obj_10_280deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_23_2_obj_10_160deg.png,228,period,0,10,10,10,,,,,0,2,2,2,,,,,,,,,1807.8897902000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.8187524000004,1807.8897902000008,1808.8078779000007,1808.9078788999996,1812.8076686000004,1812.8410764,1813.8412363000007,1813.8080793000008,1813.8080793000008,1815.9419089000003,period,1,2.1277704000003723,None,1815.9421167,1815.9743436000008,1815.9743436000008,1817.9746200999998,1817.9746200999998,1817.945157600001,2.0,['period'],[1.1850682000003872],[None],1817.945315500001,1817.9746200999998,1819.9518571000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2024-06-11_14h46.18.963,ps,2023.2.3,30.059267858368383,2024-06-11 14h46.30.085257 -0400,
