condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,img2.started,key_resp_3.started,text_5.stopped,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,image_strat.stopped,key_resp_strat_control.stopped,image.stopped,key_resp.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,False,True,7,obj5,60,240,output_pairs/3Dp_180_WM/3Dp_60_WM_07_1_obj_5_60deg.png,output_pairs/3Dp_180_WM/3Dp_60_WM_07_2_obj_5_240deg.png,499,comma,0,5,5,5,,,,,0,5,5,5,,,,,,,,,1221.7452941000229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.2669061999768,1229.2993630000274,1229.2993630000274,,,1231.2967000000062,3.0,['slash'],[0.5611507000285201],[None],1231.2968580999877,1231.328130399983,1233.299451400002,,,,,,,,,,,,,1221.6953577999957,1221.7452941000229,1222.6658082000213,1222.761907099979,1226.694618700014,1226.694618700014,1227.6658906000084,1227.6658906000084,1227.6993832000298,1229.2667151999776,comma,1,1.5951200000126846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,12,sm4,160,340,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_12_1_sm_4_160deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_12_2_sm_4_340deg.png,58,period,0,5,5,5,,,,,0,6,6,6,,,,,,,,,1233.3539400000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.5001080000075,1243.5284861000255,1243.5284861000255,1245.5326206000173,1245.5326206000173,1245.5028641999816,3.0,['slash'],[0.9072185999830253],[None],1245.5030072000227,1245.5326206000173,1247.5284059999976,,,,,,,,,,,,,1233.2996275000041,1233.3539400000009,1234.271851300029,1234.3614664999768,1238.2992274999851,1238.2992274999851,1239.2950726000126,1239.2950726000126,1239.3282689999905,1243.4999129999778,comma,0,4.189309800043702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,15,obj1,220,220,output_pairs/3Dp_0_WM/3Dp_0_WM_15_1_obj_11_220deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_15_2_obj_11_220deg.png,99,comma,0,5,5,5,,,,,0,7,7,7,,,,,,,,,1247.6082994000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.9624045999954,1254.9947839999804,1254.9947839999804,1256.9947900000261,1256.9947900000261,1256.967813300027,3.0,['slash'],[0.5611376999877393],[None],1256.9679842999903,1256.9947900000261,1258.9663051000098,,,,,,,,,,,,,1247.528679399984,1247.6082994000171,1248.5283197999815,1248.632568800007,1252.5281237000017,1252.5281237000017,1253.4994196000043,1253.4994196000043,1253.5327577000135,1254.9621935000177,comma,1,1.4331194000551477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,True,True,13,obj5,300,0,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_13_1_obj_5_300deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_13_2_obj_5_0deg.png,305,period,0,5,5,5,,,,,0,8,8,8,,,,,,,,,1259.0157618999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.300275799993,1268.3284390000044,1268.3284390000044,1270.332680499996,1270.332680499996,1270.299009200011,3.0,['slash'],[0.6676852999953553],[None],1270.2991540000075,1270.332680499996,1272.3284423000296,,,,,,,,,,,,,1258.9664914000314,1259.0157618999947,1259.9662424999988,1260.0328867000062,1263.9660034999833,1263.9660034999833,1264.9720958999824,1264.9720958999824,1264.9720958999824,1268.3000797000132,period,1,3.2962513000238687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,True,True,30,sm4,100,40,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_30_1_sm_4_100deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_30_2_sm_4_40deg.png,290,period,0,5,5,5,,,,,0,9,9,9,,,,,,,,,1272.3761849000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.6623043,1281.6949134999886,1281.6949134999886,1283.6949987999978,1283.6949987999978,1283.6650319999899,3.0,['slash'],[0.5585694999899715],[None],1283.6651784999995,1283.6949987999978,1285.6722531000269,,,,,,,,,,,,,1272.328660500003,1272.3761849000002,1273.2993301000097,1273.3952080000308,1277.3281273000175,1277.3281273000175,1278.3282972000306,1278.3282972000306,1278.3282972000306,1281.6621026999783,comma,0,3.3320447000442073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,False,True,15,obj1,260,20,output_pairs/3Dp_120_WM/3Dp_120_WM_15_1_obj_1_260deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_15_2_obj_1_20deg.png,336,comma,0,5,5,5,,,,,0,10,10,10,,,,,,,,,1285.7269347999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.8338682000176,1293.8663421000238,1293.8663421000238,,,1295.8633574999985,3.0,['slash'],[0.8173979000421241],[None],1295.8635175999952,1295.8949376000091,1297.866397899983,,,,,,,,,,,,,1285.6724403999979,1285.7269347999827,1286.6618238000083,1286.7284540000255,1290.6618207999854,1290.6618207999854,1291.6621305000153,1291.6621305000153,1291.6621305000153,1293.8336551000248,comma,1,2.142863799992483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,False,True,11,obj5,300,300,output_pairs/3Dp_0_WM/3Dp_0_WM_11_1_obj_5_300deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_11_2_obj_5_300deg.png,107,comma,0,5,5,5,,,,,0,11,11,11,,,,,,,,,1297.917411900009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.8399312000256,1304.8722273000167,1304.8722273000167,,,1306.8635881000082,4.0,['rshift'],[0.596475400030613],[None],1306.8637459999882,1306.8950736999977,1308.8664590999833,,,,,,,,,,,,,1297.8665875000297,1297.917411900009,1298.8388783999835,1298.9284581000102,1302.8664307,1302.8664307,1303.8663540999987,1303.8663540999987,1303.8663540999987,1304.8397411000333,comma,1,0.9544547999976203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,True,True,15,obj6,80,320,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_15_1_obj_6_80deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_15_2_obj_6_320deg.png,660,period,0,5,5,5,,,,,0,12,12,12,,,,,,,,,1308.9152604999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.629148899985,1316.6616312999977,1316.6616312999977,1318.6617109000217,1318.6617109000217,1318.63243160001,3.0,['slash'],[0.6227539000101388],[None],1318.6326038999832,1318.6617109000217,1320.6390567999915,,,,,,,,,,,,,1308.8666346999817,1308.9152604999836,1309.8286384000094,1309.928687000007,1313.8284361999831,1313.8616544000106,1314.8663170000073,1314.8663170000073,1314.8663170000073,1316.6289063000004,period,1,1.745330500009004,0.009176699968520552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,60,False,True,32,obj1,260,320,output_pairs/3Dp_60_WM/3Dp_60_WM_32_1_obj_12_260deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_32_2_obj_12_320deg.png,415,comma,0,5,5,5,,,,,0,13,13,13,,,,,,,,,1320.6909056000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.8961045999895,1328.9284070000285,1328.9284070000285,,,1330.9014792999951,3.0,['slash'],[0.6524619000265375],[None],1330.9016405000002,1330.9329841000144,1332.8997529000044,,,,,,,,,,,,,1320.6392428000108,1320.6909056000295,1321.6286833999911,1321.6952264999854,1325.6285071999882,1325.6285071999882,1326.63303550001,1326.63303550001,1326.63303550001,1328.8958927000058,comma,1,2.251548400032334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,120,True,True,27,obj3,280,160,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_27_1_obj_3_280deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_27_2_obj_3_160deg.png,652,period,0,5,5,5,,,,,0,14,14,14,,,,,,,,,1332.9533639000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.729774300009,1341.7620939000044,1341.7620939000044,1343.761714000022,1343.761714000022,1343.732679800014,2.0,"['comma', 'period']","[0.6190343000344001, 1.3626930000027642]","[None, None]",1343.732840600016,1343.761714000022,1345.7290922999964,1345.7832940000226,,,,,,,,,,,,1332.899926699989,1332.9533639000147,1333.8954369000276,1333.9620878000278,1337.8997032000334,1337.8997032000334,1338.9059232000145,1338.9059232000145,1338.9059232000145,1341.7295528000104,period,1,2.8025722000165842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,20,sm2,340,160,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_20_1_sm_2_340deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_20_2_sm_2_160deg.png,51,period,0,5,5,5,,,,,0,15,15,15,,,,,,,,,1345.7832940000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.4962340000202,1355.528526399983,1355.528526399983,,,1357.5015395000228,2.0,['period'],[0.8763929000124335],[None],1357.5017220000154,1357.5288463000325,1359.4999861000106,,,,,,,,,,,,,1345.7292704000138,1345.7832940000226,1346.7390756999957,1346.8058010999812,1350.7618293000269,1350.7618293000269,1351.7619750000304,1351.7619750000304,1351.7619750000304,1355.4960236999905,period,1,3.730507200001739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_wm_mini_block_0.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.5000549000106,1359.5288283000118,1359.5288283000118,1367.4990120999864,4.0,['rshift'],[1.467622600030154],[None],1367.4991513999994,1367.4991723999847,None,,,,,,,,,,,,,,,1367.5285848000203,1367.5285848000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,sm5,300,0,output_pairs/3Dp_60m/3Dp_60m_sm_5_300_to_0deg.png,None,852,period,0,6,6,6,0,0,0,0,,,,,,,,,,,,,1369.8561236999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.4992894000025,1367.5285848000203,1367.5285848000203,1369.8007713999832,rshift,2.26047550002113,None,1369.8171446999768,1369.8561236999813,1370.7955687000067,1370.7955687000067,1370.8622001999756,1377.033480699989,period,1,6.200527899956796,None,1377.0337872999953,1377.0660450999858,1377.0660450999858,,,1379.063968500006,3.0,['slash'],[0.7544926999835297],[None],1379.064224300033,1379.0952968000202,1381.062091699976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,obj5,180,None,output_pairs/3Dp_0m/3Dp_0m_obj_5_180deg.png,None,1710,period,0,6,6,6,0,1,1,1,,,,,,,,,,,,,1381.1021778000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.062355400005,1381.1021778000286,1382.066750099999,1382.066750099999,1382.1290709000314,1383.3669077000231,period,1,1.2825873999972828,None,1383.3671218000236,1383.3996914000018,1383.3996914000018,,,1385.3974793999805,4.0,['rshift'],[0.6292603999609128],[None],1385.3976485999883,1385.4286217000335,1387.3954850999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,320,80,output_pairs/3Dp_120m/3Dp_120m_obj_13_320_to_80deg.png,None,2129,period,0,6,6,6,0,2,2,2,,,,,,,,,,,,,1387.4391032999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.3957026000135,1387.4391032999847,1388.3667027000338,1388.3667027000338,1388.4663328999886,1393.9001238999772,period,1,5.5263446000171825,None,1393.9003273000126,1393.9328706000233,1393.9328706000233,,,1395.9306401999784,3.0,['slash'],[1.1357362999697216],[None],1395.9308093999862,1395.9620467000059,1397.9334950000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj7,160,280,output_pairs/3Dp_120/3Dp_120_obj_7_160_to_280deg.png,None,708,comma,0,6,6,6,0,3,3,3,,,,,,,,,,,,,1397.9747887999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.9336808000226,1397.9747887999984,1398.906126499991,1398.906126499991,1398.995748299989,1401.6963830000022,comma,1,2.7710708000231534,None,1401.6965915000183,1401.7287189000053,1401.7287189000053,,,1403.702260399994,3.0,['slash'],[0.7001585999969393],[None],1403.7025926000206,1403.7292009000084,1405.7064282000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj2,280,40,output_pairs/3Dp_120/3Dp_120_obj_2_280_to_40deg.png,None,729,comma,0,6,6,6,0,4,4,4,,,,,,,,,,,,,1405.753498199978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.7066032000002,1405.753498199978,1406.6957205000217,1406.6957205000217,1406.762344799994,1410.5631711999886,period,0,3.845400399994105,None,1410.5633793000015,1410.5953936000005,1410.5953936000005,,,1412.5689778000233,2.0,['period'],[0.8096548999892548],[None],1412.5691353000002,1412.6000139000244,1414.59587010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,obj1,40,220,output_pairs/3Dp_180/3Dp_180_obj_1_40_to_220deg.png,None,748,comma,0,6,6,6,0,5,5,5,,,,,,,,,,,,,1414.6529481000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.5961976000108,1414.6529481000034,1415.562513699988,1415.562513699988,1415.6624698999804,1418.2296781000332,comma,1,2.6415556999854743,None,1418.2298881000024,1418.2620556000038,1418.2620556000038,1420.266723299981,1420.266723299981,1420.2333232000237,3.0,['slash'],[1.022681999951601],[None],1420.2334826000151,1420.266723299981,1422.239769399981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,False,False,None,sm4,280,100,output_pairs/3Dp_180/3Dp_180_sm_4_280_to_100deg.png,None,761,comma,0,6,6,6,0,6,6,6,,,,,,,,,,,,,1422.3003352999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.2399710000027,1422.3003352999804,1423.2333715999848,1423.2333715999848,1423.3291720999987,1424.3729999000207,comma,1,1.1071354000014253,None,1424.3731919000275,1424.405534200021,1424.405534200021,,,1426.3974547000253,2.0,['period'],[0.8954871000023559],[None],1426.3976151000243,1426.4289541000035,1428.4003099999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,60,True,False,None,obj1,140,200,output_pairs/3Dp_60m/3Dp_60m_obj_10_140_to_200deg.png,None,859,period,0,6,6,6,0,7,7,7,,,,,,,,,,,,,1428.4393026999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.4004959000158,1428.4393026999896,1429.3958810000331,1429.3958810000331,1429.466253200022,1431.2299472999875,comma,0,1.808813799987547,None,1431.2301532999845,1431.2621709000086,1431.2621709000086,1433.2624880999792,1433.2624880999792,1433.2325610999833,3.0,['slash'],[1.0787217000033706],[None],1433.2327111000195,1433.2624880999792,1435.2395540000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj8,300,60,output_pairs/3Dp_120/3Dp_120_obj_8_300_to_60deg.png,None,707,comma,0,6,6,6,0,8,8,8,,,,,,,,,,,,,1435.281916500011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.2397400999907,1435.281916500011,1436.2333354000002,1436.2333354000002,1436.2996302000247,1441.300402200024,period,0,5.051676800008863,None,1441.3006049999967,1441.3330492000096,1441.3330492000096,,,1443.3308244000073,3.0,['slash'],[0.7124377000145614],[None],1443.330982799991,1443.3620941999834,1445.32915830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,False,False,None,obj7,300,60,output_pairs/3Dp_120/3Dp_120_obj_7_300_to_60deg.png,None,715,comma,0,6,6,6,0,9,9,9,,,,,,,,,,,,,1445.3745552999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.3295081999968,1445.3745552999899,1446.3003573000315,1446.3003573000315,1446.399854600022,1449.3301163000287,comma,1,3.0160262000281364,None,1449.3305826000287,1449.362141199992,1449.362141199992,,,1451.3353874000022,3.0,['slash'],[0.8745378999738023],[None],1451.3355592000298,1451.3625962000224,1453.3298381000059,1453.368023500021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2024-06-04_17h24.43.597,ps,2023.2.3,30.00485478404752,2024-06-04 17h24.53.279787 -0400,
