condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image.stopped,key_resp.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,image_strat.stopped,key_resp_strat_control.stopped,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,11,obj1,120,300,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_11_1_obj_12_120deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_11_2_obj_12_300deg.png,36,period,0,2,2,2,,,,,0,12,12,12,,,,,,,,,545.2172664000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.1699866999988,545.2172664000027,546.1424566999995,546.2321204000036,550.165033199999,550.1317057999986,551.131884800001,551.131884800001,551.131884800001,554.4328381000014,period,1,3.2905886999942595,None,554.433045800004,554.4651660000018,554.4651660000018,556.4361284999977,3.0,['slash'],[1.6129651999945054],[None],556.4362948999988,556.4698222000006,558.4425647000025,556.4698222000006,556.4698222000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,12,obj7,240,240,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_12_1_obj_7_240deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_12_2_obj_7_240deg.png,522,period,0,2,2,2,,,,,0,13,13,13,,,,,,,,,558.5052512999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.4427852000008,558.5052512999973,559.4321907999984,559.5322232000035,563.4320210000005,563.4320210000005,564.4367198000036,564.4367198000036,564.4367198000036,566.8995536000002,period,1,2.43325050000567,None,566.8997627999997,566.9318819000036,566.9318819000036,568.9050084999981,3.0,['slash'],[1.2013764999937848],[None],568.9051668000029,568.9365886000014,570.9366759999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,17,obj4,160,160,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_17_1_obj_4_160deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_17_2_obj_4_160deg.png,517,period,0,2,2,2,,,,,0,14,14,14,,,,,,,,,570.989613400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9368673999998,570.989613400001,571.8989923000045,571.9989829000042,575.9032597000041,575.9032597000041,576.903401800002,576.903401800002,576.903401800002,579.4324650999988,period,1,2.510794399997394,None,579.4326603000009,579.4652133999989,579.4652133999989,581.4362422999984,3.0,['slash'],[1.8775976000033552],[None],581.436415199998,581.469941000003,583.465770200004,581.469941000003,581.469941000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,180,True,True,23,obj1,220,40,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_23_1_obj_12_220deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_23_2_obj_12_40deg.png,48,period,0,2,2,2,,,,,0,15,15,15,,,,,,,,,583.5307208000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.4659671000045,583.5307208000013,584.4426633999974,584.542818599999,588.4699868000025,588.436638500003,589.465569,589.436612700003,589.436612700003,594.5039924000012,comma,0,5.065302499999234,None,594.5042040000044,594.5367248000039,594.5367248000039,596.533975899998,2.0,['period'],[1.029285799995705],[None],596.5341356999998,596.5654071000026,598.5322998999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_3.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.5324345000045,598.565574799999,598.565574799999,606.5341977999997,2.0,['period'],[3.9453195000023698],[None],606.5344722000009,606.5344976999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,60,True,True,24,sm3,220,280,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_24_1_sm_3_220deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_24_2_sm_3_280deg.png,299,period,0,3,3,3,,,,,0,0,0,0,,,,,,,,,609.1825370000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5346602999998,606.5654126000009,606.5654126000009,609.1042690000031,rshift,2.535728000002564,None,609.1167618000036,609.1825370000006,610.103584299999,610.2036329999974,614.1034249000004,614.1367329999994,615.1368003000025,615.1034951000038,615.1034951000038,616.9663584000009,period,1,1.85448510000424,None,616.9667085000037,616.9987843999988,616.9987843999988,618.9718405000021,None,None,,,618.971972899999,619.0034172000014,620.9700739000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,60,False,True,5,obj1,0,60,output_pairs/3Dp_60_WM/3Dp_60_WM_05_1_obj_12_0deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_05_2_obj_12_60deg.png,394,comma,0,3,3,3,,,,,0,1,1,1,,,,,,,,,621.0185502000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.9702513000011,621.0185502000022,621.9658557000002,622.036714300004,625.970139099998,625.970139099998,626.9702027000021,626.9702027000021,626.9702027000021,629.5999547000029,comma,1,2.6122875999935786,None,629.6002035999991,629.6321934000007,629.6321934000007,631.6053307999973,2.0,['period'],[1.0769661000013002],[None],631.6055894000019,631.6367842000036,633.6035190000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,0,False,True,18,obj2,280,280,output_pairs/3Dp_0_WM/3Dp_0_WM_18_1_obj_2_280deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_18_2_obj_2_280deg.png,117,comma,0,3,3,3,,,,,0,2,2,2,,,,,,,,,633.6609118999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6037098000015,633.6609118999986,634.6095341000037,634.6761164999989,638.6322833000013,638.6322833000013,639.6369021999999,639.6035486000037,639.6035486000037,640.6000827000025,comma,1,0.9782046999971499,None,640.6002703999984,640.6369112000029,640.6369112000029,642.6348795000013,4.0,['rshift'],[0.5852497000014409],[None],642.6350461000038,642.6656262000033,644.6037945999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,180,True,True,24,obj1,300,120,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_24_1_obj_15_300deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_24_2_obj_15_120deg.png,44,period,0,3,3,3,,,,,0,3,3,3,,,,,,,,,644.6532822000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.6040036999984,644.6532822000008,645.609584400001,645.6762630000012,649.636940299999,649.603525999999,650.6096513000011,650.6096513000011,650.6096513000011,655.4042871999991,period,1,4.771563000002061,None,655.4044886999982,655.4369169999991,655.4369169999991,657.4346924999991,None,None,,,657.4347907999982,657.4656558999995,659.4371927000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,120,True,True,17,obj3,40,280,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_17_1_obj_3_40deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_17_2_obj_3_280deg.png,671,period,0,3,3,3,,,,,0,4,4,4,,,,,,,,,659.5057018000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.4373821000045,659.5057018000007,660.4097207000013,660.4993447000015,664.4324553999977,664.4324553999977,665.4370026000033,665.4036865000016,665.4036865000016,666.8768477999984,period,1,1.4583683999953791,None,666.877044300003,666.9095906000002,666.9095906000002,668.9011095000023,3.0,['slash'],[1.160129700001562],[None],668.9012675999984,668.9323425000039,670.899519300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,0,True,True,4,obj1,100,100,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_04_1_obj_10_100deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_04_2_obj_10_100deg.png,519,period,0,3,3,3,,,,,0,5,5,5,,,,,,,,,670.9646078000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.8997232999973,670.9646078000005,671.9036756999994,671.9660651000013,675.9325299999982,675.8991528000042,676.9036627000023,676.9036627000023,676.9036627000023,681.404432000003,comma,0,4.487000500004797,None,681.4046296000015,681.437105500001,681.437105500001,683.4074758999996,2.0,['period'],[1.0968683999963105],[None],683.4076189999978,683.4370804999999,685.4328430000023,683.4370804999999,683.4370804999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,180,True,True,32,obj6,320,140,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_32_1_obj_6_320deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_32_2_obj_6_140deg.png,50,period,0,3,3,3,,,,,0,6,6,6,,,,,,,,,685.5137103000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.4331181000016,685.5137103000015,686.4327585999999,686.5429982999995,690.4328510999985,690.4037231000038,691.3994633000038,691.3994633000038,691.3994633000038,694.0332571000035,comma,0,2.606337799996254,None,694.0334617000044,694.0658394999991,694.0658394999991,696.0387601999973,None,None,,,696.0388480999973,696.0703761000041,698.0432375000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,60,True,True,3,obj1,0,60,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_03_1_obj_15_0deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_03_2_obj_15_60deg.png,292,period,0,3,3,3,,,,,0,7,7,7,,,,,,,,,698.1201884000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0434298000037,698.1201884000038,699.0327767999988,699.132783400004,703.0325333000001,703.0325333000001,704.0325064999997,704.0325064999997,704.0325064999997,705.571070500002,comma,0,1.5175850999949034,None,705.5712611999988,705.6038776999994,705.6038776999994,707.6011591999995,3.0,['slash'],[1.001232800001162],[None],707.6013157999987,707.6323981000023,709.5994606000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,60,False,True,25,obj1,0,60,output_pairs/3Dp_60_WM/3Dp_60_WM_25_1_obj_13_0deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_25_2_obj_13_60deg.png,403,comma,0,3,3,3,,,,,0,8,8,8,,,,,,,,,709.6591079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5998500999995,709.6591079999998,710.5706160000045,710.6707232999979,714.5705162000013,714.5705162000013,715.5705775000024,715.5705775000024,715.5705775000024,717.800118799998,comma,1,2.1956378999966546,None,717.800324900003,717.8325552000024,717.8325552000024,719.8054257999975,2.0,['period'],[0.630179899999348],[None],719.8055749999985,719.8372020000024,721.8329306000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,0,True,True,30,obj1,100,100,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_30_1_obj_11_100deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_30_2_obj_11_100deg.png,520,period,0,3,3,3,,,,,0,9,9,9,,,,,,,,,721.8990352000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.8331628000014,721.8990352000037,722.799571800002,722.8996277999977,726.8039102999974,726.8039102999974,727.8039009999993,727.8039009999993,727.8039009999993,731.033502600003,comma,0,3.2093564000024344,None,731.0336994000027,731.0660907999991,731.0660907999991,733.0389718000006,3.0,['slash'],[0.9642649999950663],[None],733.0391187999994,733.0663386000015,735.033502600003,,,735.0849795000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,0,False,True,7,obj8,240,240,output_pairs/3Dp_0_WM/3Dp_0_WM_07_1_obj_8_240deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_07_2_obj_8_240deg.png,126,comma,0,3,3,3,,,,,0,10,10,10,,,,,,,,,735.0849795000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0336831000022,735.0849795000031,736.0435667999991,736.1099255000008,740.0659674999988,740.0327365999983,741.0372989000025,741.0372989000025,741.0372989000025,742.2379736000003,comma,1,1.193177500004822,None,742.2381728000037,742.270694400002,742.270694400002,744.2680995999981,4.0,['rshift'],[0.8244654000009177],[None],744.2682677999983,744.2992459000016,746.2707915999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,180,False,True,26,obj6,120,300,output_pairs/3Dp_180_WM/3Dp_60_WM_26_1_obj_6_120deg.png,output_pairs/3Dp_180_WM/3Dp_60_WM_26_2_obj_6_300deg.png,502,comma,0,3,3,3,,,,,0,11,11,11,,,,,,,,,746.3438117999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.2710996000023,746.3438117999976,747.2432598000014,747.3434350000025,751.2666479000036,751.2666479000036,752.2662902000011,752.2331582000043,752.2331582000043,754.2439207999996,comma,1,1.9815463999984786,None,754.244245599999,754.2660705000017,754.2660705000017,756.2366863999996,2.0,['period'],[1.6999638999986928],[None],756.2368390999982,756.2661643000029,758.2438666000016,756.2661643000029,756.2661643000029,758.3147587999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,120,False,True,4,obj8,100,340,output_pairs/3Dp_120_WM/3Dp_120_WM_04_1_obj_8_100deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_04_2_obj_8_340deg.png,320,comma,0,3,3,3,,,,,0,12,12,12,,,,,,,,,758.3147587999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.2440368000025,758.3147587999993,759.2664107000019,759.3329959999974,763.2707077000014,763.2707077000014,764.3040488000042,764.2707101999986,764.2707101999986,766.0668569000045,comma,1,1.7825771999996505,None,766.0670523000008,766.0994590999981,766.0994590999981,768.072411000001,2.0,['period'],[1.9068974000037997],[None],768.0725788999989,768.1040026999981,770.1000005000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,120,False,True,23,sm1,160,280,output_pairs/3Dp_120_WM/3Dp_120_WM_23_1_sm_1_160deg.png,output_pairs/3Dp_120_WM/3Dp_120_WM_23_2_sm_1_280deg.png,329,comma,0,3,3,3,,,,,0,13,13,13,,,,,,,,,770.1733620000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.1004576999985,770.1733620000014,771.066384800004,771.1997531000015,775.070801599999,775.070801599999,776.0770722000016,776.0770722000016,776.0770722000016,779.0380213000026,period,0,2.953487999999197,None,779.0382817999998,779.0664264000006,779.0664264000006,781.0366542999982,2.0,['period'],[1.0769420000069658],[None],781.0368079000036,781.0660351999977,783.0379549999998,781.0660351999977,781.0660351999977,783.0884638999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,120,True,True,28,sm4,60,180,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_28_1_sm_4_60deg.png,output_pairs/3Dp_120_M_WM/3Dp_120_M_WM_28_2_sm_4_180deg.png,653,period,0,3,3,3,,,,,0,14,14,14,,,,,,,,,783.0884638999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0381469999993,783.0884638999996,784.033116300001,784.0999173000018,788.0328984000007,788.0662251000031,789.0708726000012,789.0376357999994,789.0376357999994,791.3716026999973,comma,0,2.312788199997158,None,791.3717878000025,791.4042747999993,791.4042747999993,793.4016759000006,2.0,['period'],[0.9943745999989915],[None],793.4018441000007,793.4328087000031,795.4044068000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,1,3D,p,180,False,True,19,obj1,280,100,output_pairs/3Dp_180_WM/3Dp_60_WM_19_1_obj_12_280deg.png,output_pairs/3Dp_180_WM/3Dp_60_WM_19_2_obj_12_100deg.png,498,comma,0,3,3,3,,,,,0,15,15,15,,,,,,,,,795.4531816000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.4045910999994,795.4531816000017,796.3770291000037,796.4769223000039,800.3999358000001,800.3666012000031,801.3665957999983,801.3665957999983,801.3665957999983,803.0335698999988,comma,1,1.664066899997124,None,803.0337705999991,803.0662023000041,803.0662023000041,805.0367249999981,3.0,['slash'],[1.411119399999734],[None],805.0368696000005,805.066364899998,807.0438477999996,805.066364899998,805.066364899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
