condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,image.stopped,key_resp.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_strat.stopped,key_resp_strat_control.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,220,340,output_pairs/3Dp_120m/3Dp_120m_obj_11_220_to_340deg.png,None,2121,period,0,8,8,8,0,12,12,12,,,,,,,,,,,,,1940.3666543000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.2816180000082,1945.313920400018,1945.313920400018,1947.2871264000132,2.0,['period'],[1.600650999986101],[None],1947.2872770999966,1947.314363500016,1949.2816045999934,,,1949.326494900015,,,,,,,,,,,,1940.3191224000184,1940.3666543000145,1941.3245292000065,1941.3245292000065,1941.3889282000018,,,1945.2814063999976,period,1,3.9513632000016514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,180,True,False,None,sm1,340,160,output_pairs/3Dp_180m/3Dp_180m_sm_1_340_to_160deg.png,None,2033,period,0,8,8,8,0,13,13,13,,,,,,,,,,,,,1949.326494900015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.7193154999986,1955.751607400016,1955.751607400016,1957.7494152,3.0,['slash'],[0.620007000019541],[None],1957.7495740000159,1957.78066270001,1959.7522943000076,,,,,,,,,,,,,,,1949.2817783000064,1949.326494900015,1950.2808973999927,1950.2808973999927,1950.3477667999978,,,1955.7191235999926,comma,0,5.417798799986485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,0,True,False,None,sm1,300,None,output_pairs/3Dp_0m/3Dp_0m_sm_1_300deg.png,None,1702,period,0,8,8,8,0,14,14,14,,,,,,,,,,,,,1959.7889719000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.8152552999964,1966.8476194000104,1966.8476194000104,1968.8181784999906,3.0,['slash'],[0.7390908000234049],[None],1968.8183307000145,1968.8473637000134,1970.8247260999924,1968.8473637000134,1968.8473637000134,,,,,,,,,,,,,1959.7524874999945,1959.7889719000086,1960.7141738999926,1960.7141738999926,1960.7910269999993,,,1966.8150059000181,comma,0,6.081038300006185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,220,340,output_pairs/3Dp_120m/3Dp_120m_obj_11_220_to_340deg.png,None,2121,period,0,8,8,8,0,15,15,15,,,,,,,,,,,,,1970.8646114000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.2484195000143,1975.2810029000102,1975.2810029000102,1977.253941700008,3.0,['slash'],[0.4422023000079207],[None],1977.2540983000072,1977.2853732999938,1979.2811698000005,,,,,,,,,,,,,,,1970.8249119000102,1970.8646114000003,1971.8143464000023,1971.8143464000023,1971.8810672000109,,,1975.2482176000194,comma,0,3.4279274999862537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_3.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.297269200004,1979.3143043000018,1979.3143043000018,1987.2830719000194,4.0,['rshift'],[1.1212359999772161],[None],1987.2832701000152,1987.2832952000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,True,False,None,sm2,220,None,output_pairs/2D_0m/2D_0m_SM2_220deg.png,None,1137,period,0,9,9,9,0,0,0,0,,,,,,,,,,,,,1989.6134960000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.2834314999927,1987.3141279999982,1987.3141279999982,1989.558829799993,rshift,2.2256210000196006,None,,,,,,,,,,,,,,,1993.2487556000124,1993.2808649000071,1993.2808649000071,1995.253989000019,3.0,['slash'],[0.547247199981939],[None],1995.254245499993,1995.2854615999968,1997.252187200007,,,,,,,,,,,,,,,1989.565313500003,1989.6134960000054,1990.5811631999968,1990.5811631999968,1990.6145238000026,,,1993.2484393999912,comma,0,2.662289600004442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,True,False,None,sm2,200,20,output_pairs/2D_180m/2D_180m_SM2_200_to_20deg.png,None,1370,period,0,9,9,9,0,1,1,1,,,,,,,,,,,,,1997.288870999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.5156164999935,2001.5475992000138,2001.5475992000138,2003.5206868000096,3.0,['slash'],[0.7519441999902483],[None],2003.5208882000006,2003.5521155000024,2005.5188584999996,,,,,,,,,,,,,,,1997.2523867000127,1997.288870999997,1998.2479215000058,1998.2479215000058,1998.314466300013,,,2001.5154112000018,comma,0,3.24324899999192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,True,False,None,obj1,60,None,output_pairs/2D_0m/2D_0m_obj_15_60deg.png,None,1120,period,0,9,9,9,0,2,2,2,,,,,,,,,,,,,2005.5637805000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.4153541999985,2009.447609099996,2009.447609099996,2011.4188797000097,3.0,['slash'],[0.5637687999987975],[None],2011.4191027999914,2011.447767500009,2013.4151797000086,2011.447767500009,2011.447767500009,2013.4597187000036,,,,,,,,,,,,2005.5191201000125,2005.5637805000006,2006.5521089000104,2006.5521089000104,2006.5852020000166,,,2009.4151409000042,comma,0,2.835244400019292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,False,False,None,sm2,20,80,output_pairs/2D_60/2D_60_SM2_20_to_80deg.png,None,929,comma,0,9,9,9,0,3,3,3,,,,,,,,,,,,,2013.4597187000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.6819837999938,2017.7144103000173,2017.7144103000173,2019.6874679000175,2.0,['period'],[1.0481075000134297],[None],2019.6876549000153,2019.7146013000165,2021.6818653999944,,,2021.7296097000071,,,,,,,,,,,,2013.415361899999,2013.4597187000036,2014.4146588000003,2014.4146588000003,2014.4811973000178,,,2017.6817749000038,period,0,3.252460699994117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,False,False,None,obj9,60,180,output_pairs/2D_120/2D_120_obj_9_60_to_180deg.png,None,1110,comma,0,9,9,9,0,4,4,4,,,,,,,,,,,,,2021.7296097000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.2195476999914,2028.2520346000092,2028.2520346000092,2030.2266538999975,3.0,['slash'],[0.5188106000132393],[None],2030.2268298999988,2030.2582000000111,2032.2252246999997,,,,,,,,,,,,,,,2021.6820433000103,2021.7296097000071,2022.681258800003,2022.681258800003,2022.7479937000026,,,2028.2192981000117,comma,1,5.530134500004351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,False,False,None,obj1,280,None,output_pairs/2D_0/2D_0_obj_1_280deg.png,None,2004,comma,0,9,9,9,0,5,5,5,,,,,,,,,,,,,2032.2712708000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.5252609000017,2034.5578676000005,2034.5578676000005,2036.5499627999961,4.0,['rshift'],[0.3085616000171285],[None],2036.5501363000076,2036.5809463000041,2038.5525662,,,,,,,,,,,,,,,2032.2254068000184,2032.2712708000035,2033.2146538000088,2033.2146538000088,2033.281342400005,,,2034.5250663000043,comma,1,1.2842603999888524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,False,False,None,obj9,60,240,output_pairs/2D_180/2D_180_obj_9_60_to_240deg.png,None,1056,comma,0,9,9,9,0,6,6,6,,,,,,,,,,,,,2038.6001691000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.4490339000185,2043.481188100006,2043.481188100006,2045.4541418000008,3.0,['slash'],[0.5851724999956787],[None],2045.4542891000165,2045.4856328000023,2047.4857272999943,,,,,,,,,,,,,,,2038.552751900017,2038.6001691000129,2039.5251519000158,2039.5251519000158,2039.6145030999905,,,2043.4487721000041,comma,1,3.901377899979707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,True,False,None,obj1,180,240,output_pairs/2D_60m/2D_60m_obj_1_180_to_240deg.png,None,559,period,0,9,9,9,0,7,7,7,,,,,,,,,,,,,2047.5369824999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.4484635000117,2057.4811742000165,2057.4811742000165,2059.4543896999967,2.0,['period'],[0.5465797000215389],[None],2059.454540900013,2059.4858233999985,2061.4586238000193,,,,,,,,,,,,,,,2047.4859190999996,2047.5369824999943,2048.458262100001,2048.458262100001,2048.548082699999,2057.4811742000165,2057.4811742000165,2057.448258199991,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,False,False,None,sm5,200,None,output_pairs/2D_0/2D_0_SM5_200deg.png,None,1994,comma,0,9,9,9,0,8,8,8,,,,,,,,,,,,,2061.5117350000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.116050600016,2068.1480974000006,2068.1480974000006,2070.1185144000046,3.0,['slash'],[1.3828940999810584],[None],2070.1186654000194,2070.147704700008,2072.119347,2070.147704700008,2070.147704700008,,,,,,,,,,,,,2061.4588016000052,2061.5117350000073,2062.452343700017,2062.452343700017,2062.5148307000054,,,2068.115839300008,comma,1,5.662864999991143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,True,False,None,obj9,180,0,output_pairs/2D_180m/2D_180m_obj_9_180_to_0deg.png,None,1364,period,0,9,9,9,0,9,9,9,,,,,,,,,,,,,2072.157222000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.115595100011,2076.147931000014,2076.147931000014,2078.1209769000125,3.0,['slash'],[0.49560910000582226],[None],2078.121125800011,2078.1525228999963,2080.148255600012,,,,,,,,,,,,,,,2072.119544599991,2072.157222000009,2073.125260300003,2073.125260300003,2073.1586674000137,,,2076.115385000012,comma,0,2.9816313999763224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,False,False,None,sm4,20,80,output_pairs/2D_60/2D_60_SM4_20_to_80deg.png,None,937,comma,0,9,9,9,0,10,10,10,,,,,,,,,,,,,2080.1947068000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.686407100002,2084.714866399998,2084.714866399998,2086.6850713000167,3.0,['slash'],[0.5678772999963257],[None],2086.685253200005,2086.7145856000134,2088.6819810000015,2086.7145856000134,2086.7145856000134,2088.729710799991,,,,,,,,,,,,2080.148530000006,2080.1947068000154,2081.1253562000056,2081.1253562000056,2081.225452500017,,,2084.6861901000084,comma,1,3.549581600003876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,True,False,None,obj1,100,220,output_pairs/2D_120m/2D_120m_obj_15_100_to_220deg.png,None,1406,period,0,9,9,9,0,11,11,11,,,,,,,,,,,,,2088.729710799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.9827294000133,2093.014886899997,2093.014886899997,2094.987729799992,2.0,['period'],[1.6360869999916758],[None],2094.9879325999937,2095.019234200008,2096.985960699996,,,,,,,,,,,,,,,2088.682164800004,2088.729710799991,2089.686011999991,2089.686011999991,2089.75239780001,,,2092.9825170999975,period,1,3.268503100000089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,True,False,None,obj5,60,180,output_pairs/2D_120m/2D_120m_obj_5_60_to_180deg.png,None,1392,period,0,9,9,9,0,12,12,12,,,,,,,,,,,,,2097.0319884000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.315751100017,2101.347842200019,2101.347842200019,2103.3211574000015,3.0,['slash'],[0.4634477999934461],[None],2103.3213045000157,2103.34842200001,2105.315503799997,,,2105.3607794000127,,,,,,,,,,,,2096.9861546000175,2097.0319884000055,2097.981537799991,2097.981537799991,2098.048297100002,,,2101.3155392000044,comma,0,3.3017184999771416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,True,False,None,sm2,220,280,output_pairs/2D_60m/2D_60m_SM2_220_to_280deg.png,None,553,period,0,9,9,9,0,13,13,13,,,,,,,,,,,,,2105.3607794000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.882631000015,2108.9144791,2108.9144791,2110.8876010999957,3.0,['slash'],[0.527767199993832],[None],2110.887755100004,2110.919247600017,2112.886048400018,,,,,,,,,,,,,,,2105.3156697000086,2105.3607794000127,2106.3150188,2106.3150188,2106.385513699992,,,2108.882421699993,comma,0,2.5603150999813806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,False,False,None,obj6,80,260,output_pairs/2D_180/2D_180_obj_6_80_to_260deg.png,None,1067,comma,0,9,9,9,0,14,14,14,,,,,,,,,,,,,2112.923843299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.5828796999995,2116.6148059999978,2116.6148059999978,2118.587822900008,3.0,['slash'],[0.7721580000070389],[None],2118.5879885000177,2118.6192828000057,2120.6151057000097,,,,,,,,,,,,,,,2112.886232000019,2112.923843299999,2113.9149906999955,2113.9149906999955,2113.948277200019,,,2116.5824370000046,comma,1,2.656857299996773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,False,False,None,obj7,300,60,output_pairs/2D_120/2D_120_obj_7_300_to_60deg.png,None,1095,comma,0,9,9,9,0,15,15,15,,,,,,,,,,,,,2120.660574300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.5866356999904,2126.6191212999984,2126.6191212999984,2128.6169079999963,4.0,['rshift'],[0.6485047000169288],[None],2128.617079299991,2128.6479950000066,2130.619564499997,,,,,,,,,,,,,,,2120.6153744000185,2120.660574300011,2121.5921917000087,2121.5921917000087,2121.6921570000122,,,2126.5864295999927,period,0,4.9866710000205785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.6266929999983,2130.6528726000106,2130.6528726000106,2138.6168231000192,4.0,['rshift'],[0.8862110000045504],[None],2138.616973299999,2138.616999299993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,100,220,output_pairs/3Dp_120m/3Dp_120m_obj_1_100_to_220deg.png,None,2137,period,0,10,10,10,0,0,0,0,,,,,,,,,,,,,2140.175619100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.6171499000047,2138.6481007999973,2138.6481007999973,2140.1160810000147,rshift,1.443292100011604,None,,,,,,,,,,,,,,,2147.849527400016,2147.8814468999917,2147.8814468999917,2149.8524794999976,1.0,['comma'],[0.8183671000006143],[None],2149.8527337000123,2149.8815030000114,2151.8588210000016,2149.8815030000114,2149.8815030000114,,,,,,,,,,,,,2140.1386158000096,2140.175619100017,2141.1195182999945,2141.1195182999945,2141.185886799998,,,2147.849218999996,period,1,6.723956100002397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_single_mini_block_2.xlsx,"*Break*
Entering the 3D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,3D,p,120,True,False,None,obj1,320,80,output_pairs/3Dp_120m/3Dp_120m_obj_13_320_to_80deg.png,None,2129,period,0,10,10,10,0,1,1,1,,,,,,,,,,,,,2151.9122759000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.615948199993,2155.648178800009,2155.648178800009,2157.6214792999963,3.0,['slash'],[0.7146702999889385],[None],2157.621628699999,2157.6528535000107,2159.648742899997,,,,,,,,,,,,,,,2151.8590021000127,2151.9122759000165,2152.8484757000115,2152.8484757000115,2152.918896499992,,,2155.6157370000146,period,1,2.754591300006723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
